Ensembl ID	HGNC symbol	Motif evidence	Motif ID	Motif type	Motif source	CIS-BP ID	Best Motif(s)? (Figure 2A)
ENSG00000132005	RFX1	"Inferred - PHUM046580 (84% AA Identity, Pediculus humanus)"	pTH9278	PBM	Zoo_01	M02106_1.94d	
ENSG00000132005	RFX1	"Inferred - Rfx (81% AA Identity, Drosophila melanogaster)"	Rfx_1	HT-SELEX	Nitta2015	M07484_1.94d	
ENSG00000132005	RFX1	"Inferred - Rfx (81% AA Identity, Drosophila melanogaster)"	Rfx_2	HT-SELEX	Nitta2015	M07485_1.94d	
ENSG00000132005	RFX1	"Inferred - Rfx (81% AA Identity, Drosophila melanogaster)"	Rfx_3	HT-SELEX	Nitta2015	M07486_1.94d	
ENSG00000132005	RFX1	"Inferred - Rfx (81% AA Identity, Drosophila melanogaster)"	Rfx_4	HT-SELEX	Nitta2015	M07487_1.94d	
ENSG00000132005	RFX1	"Inferred - Rfx (81% AA Identity, Drosophila melanogaster)"	Rfx_5	HT-SELEX	Nitta2015	M07488_1.94d	
ENSG00000132005	RFX1	"Inferred - RFX1 (100% AA Identity, Anolis carolinensis)"	pTH9223	PBM	Zoo_01	M02095_1.94d	
ENSG00000132005	RFX1	"Inferred - Rfx1 (100% AA Identity, Mus musculus)"	MA0509.1	ChIP-seq	JASPAR	M03047_1.94d	
ENSG00000132005	RFX1	"Inferred - rfx1a (100% AA Identity, Tetraodon nigroviridis)"	pTH9385	PBM	Zoo_01	M02103_1.94d	
ENSG00000132005	RFX1	"Inferred - RFX2 (80% AA Identity, Homo sapiens)"	LoVo-RFX2_GSE49402	Misc	HOMER	M06948_1.94d	
ENSG00000132005	RFX1	"Inferred - RFX2 (80% AA Identity, Homo sapiens)"	MA0600.2	SELEX	JASPAR	M03130_1.94d	
ENSG00000132005	RFX1	"Inferred - RFX2 (80% AA Identity, Homo sapiens)"	RFX2_eDBD_HT-SELEX	HT-SELEX	Yin2017	M09098_1.94d	
ENSG00000132005	RFX1	"Inferred - RFX2 (80% AA Identity, Homo sapiens)"	RFX2_eDBD_Methyl-HT-SELEX	Methyl-HT-SELEX	Yin2017	M09099_1.94d	
ENSG00000132005	RFX1	"Inferred - RFX2 (80% AA Identity, Homo sapiens)"	RFX2_f1	Misc	HocoMoco	M06753_1.94d	
ENSG00000132005	RFX1	"Inferred - RFX2 (81% AA Identity, Mus musculus)"	RFX2	SMiLE-seq	Isakova2017	M10285_1.94d	
ENSG00000132005	RFX1	"Inferred - RFX2 (85% AA Identity, Homo sapiens)"	pTH9194	PBM	Zoo_01	M02097_1.94d	
ENSG00000132005	RFX1	"Inferred - RFX2 (85% AA Identity, Ornithorhynchus anatinus)"	pTH9269	PBM	Zoo_01	M02102_1.94d	
ENSG00000132005	RFX1	"Inferred - RFX3 (80% AA Identity, Homo sapiens)"	K562-RFX3_SRA012198	Misc	HOMER	M06949_1.94d	
ENSG00000132005	RFX1	"Inferred - RFX3 (80% AA Identity, Homo sapiens)"	RFX3_dimer	HT-SELEX	Jolma2010	M06409_1.94d	
ENSG00000132005	RFX1	"Inferred - RFX3 (80% AA Identity, Homo sapiens)"	RFX3_eDBD_HT-SELEX_1	HT-SELEX	Yin2017	M09943_1.94d	
ENSG00000132005	RFX1	"Inferred - RFX3 (80% AA Identity, Homo sapiens)"	RFX3_eDBD_HT-SELEX_2	HT-SELEX	Yin2017	M09944_1.94d	
ENSG00000132005	RFX1	"Inferred - RFX3 (80% AA Identity, Homo sapiens)"	RFX3_eDBD_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09945_1.94d	
ENSG00000132005	RFX1	"Inferred - RFX3 (80% AA Identity, Homo sapiens)"	RFX3_eDBD_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09946_1.94d	
ENSG00000132005	RFX1	"Inferred - RFX3 (80% AA Identity, Homo sapiens)"	RFX3_f1	Misc	HocoMoco	M06754_1.94d	
ENSG00000132005	RFX1	"Inferred - Rfx3 (85% AA Identity, Mus musculus)"	Rfx3_3961	PBM	Badis09	M02101_1.94d	
ENSG00000132005	RFX1	"Inferred - RFX4 (64% AA Identity, Cavia porcellus)"	pTH9249	PBM	Zoo_01	M02096_1.94d	
ENSG00000132005	RFX1	"Inferred - RFX4 (64% AA Identity, Homo sapiens)"	RFX4_eDBD_HT-SELEX	HT-SELEX	Yin2017	M09100_1.94d	
ENSG00000132005	RFX1	"Inferred - RFX4 (64% AA Identity, Homo sapiens)"	RFX4_eDBD_Methyl-HT-SELEX	Methyl-HT-SELEX	Yin2017	M09101_1.94d	
ENSG00000132005	RFX1	"Inferred - Rfx4 (64% AA Identity, Mus musculus)"	Rfx4_3761	PBM	Badis09	M02098_1.94d	
ENSG00000132005	RFX1	"Inferred - Sjc_0102030 (84% AA Identity, Schistosoma japonicum)"	pTH9285	PBM	Zoo_01	M02109_1.94d	
ENSG00000132005	RFX1	"Inferred - XP_002157607.1 (79% AA Identity, Hydra magnipapillata)"	pTH9199	PBM	Zoo_01	M02110_1.94d	
ENSG00000087903	RFX2	Direct	LoVo-RFX2_GSE49402	Misc	HOMER	M06948_1.94d	
ENSG00000087903	RFX2	Direct	MA0600.2	SELEX	JASPAR	M03130_1.94d	
ENSG00000087903	RFX2	Direct	RFX2_1	HT-SELEX	Jolma2013	M06048_1.94d	TRUE
ENSG00000087903	RFX2	Direct	RFX2_2	HT-SELEX	Jolma2013	M06049_1.94d	
ENSG00000087903	RFX2	Direct	RFX2_eDBD_HT-SELEX	HT-SELEX	Yin2017	M09098_1.94d	
ENSG00000087903	RFX2	Direct	RFX2_eDBD_Methyl-HT-SELEX	Methyl-HT-SELEX	Yin2017	M09099_1.94d	
ENSG00000087903	RFX2	Direct	RFX2_f1	Misc	HocoMoco	M06753_1.94d	
ENSG00000087903	RFX2	Direct	pTH9194	PBM	Zoo_01	M02097_1.94d	
ENSG00000087903	RFX2	"Inferred - daf-19 (67% AA Identity, Caenorhabditis elegans)"	pTH10021	PBM	CEPD	M02107_1.94d	
ENSG00000087903	RFX2	"Inferred - G4VLF2_SCHMA (77% AA Identity, Schistosoma mansoni)"	pTH8587	PBM	Zoo_01	M02104_1.94d	
ENSG00000087903	RFX2	"Inferred - GB41876 (83% AA Identity, Apis mellifera)"	pTH9226	PBM	Zoo_01	M02105_1.94d	
ENSG00000087903	RFX2	"Inferred - PHUM046580 (78% AA Identity, Pediculus humanus)"	pTH9278	PBM	Zoo_01	M02106_1.94d	
ENSG00000087903	RFX2	"Inferred - Rfx (78% AA Identity, Drosophila melanogaster)"	Rfx_1	HT-SELEX	Nitta2015	M07484_1.94d	
ENSG00000087903	RFX2	"Inferred - Rfx (78% AA Identity, Drosophila melanogaster)"	Rfx_2	HT-SELEX	Nitta2015	M07485_1.94d	
ENSG00000087903	RFX2	"Inferred - Rfx (78% AA Identity, Drosophila melanogaster)"	Rfx_3	HT-SELEX	Nitta2015	M07486_1.94d	
ENSG00000087903	RFX2	"Inferred - Rfx (78% AA Identity, Drosophila melanogaster)"	Rfx_4	HT-SELEX	Nitta2015	M07487_1.94d	
ENSG00000087903	RFX2	"Inferred - Rfx (78% AA Identity, Drosophila melanogaster)"	Rfx_5	HT-SELEX	Nitta2015	M07488_1.94d	
ENSG00000087903	RFX2	"Inferred - RFX1 (80% AA Identity, Anolis carolinensis)"	pTH9223	PBM	Zoo_01	M02095_1.94d	
ENSG00000087903	RFX2	"Inferred - RFX1 (80% AA Identity, Homo sapiens)"	RFX1_eDBD_HT-SELEX	HT-SELEX	Yin2017	M09096_1.94d	
ENSG00000087903	RFX2	"Inferred - RFX1 (80% AA Identity, Homo sapiens)"	RFX1_eDBD_Methyl-HT-SELEX	Methyl-HT-SELEX	Yin2017	M09097_1.94d	
ENSG00000087903	RFX2	"Inferred - RFX1 (80% AA Identity, Homo sapiens)"	RFX1_f1	Misc	HocoMoco	M06752_1.94d	
ENSG00000087903	RFX2	"Inferred - RFX1 (80% AA Identity, Homo sapiens)"	V$EFC_Q6	Transfac	Transfac	M03934_1.94d	
ENSG00000087903	RFX2	"Inferred - RFX1 (80% AA Identity, Homo sapiens)"	V$RFX1_01	Transfac	Transfac	M04646_1.94d	
ENSG00000087903	RFX2	"Inferred - RFX1 (80% AA Identity, Homo sapiens)"	V$RFX1_02	Transfac	Transfac	M04647_1.94d	
ENSG00000087903	RFX2	"Inferred - RFX1 (80% AA Identity, Homo sapiens)"	V$RFX1_Q6	Transfac	Transfac	M04648_1.94d	
ENSG00000087903	RFX2	"Inferred - Rfx1 (80% AA Identity, Mus musculus)"	MA0509.1	ChIP-seq	JASPAR	M03047_1.94d	
ENSG00000087903	RFX2	"Inferred - rfx1a (80% AA Identity, Tetraodon nigroviridis)"	pTH9385	PBM	Zoo_01	M02103_1.94d	
ENSG00000087903	RFX2	"Inferred - RFX2 (93% AA Identity, Mus musculus)"	RFX2	SMiLE-seq	Isakova2017	M10285_1.94d	
ENSG00000087903	RFX2	"Inferred - RFX2 (94% AA Identity, Ornithorhynchus anatinus)"	pTH9269	PBM	Zoo_01	M02102_1.94d	
ENSG00000087903	RFX2	"Inferred - RFX3 (91% AA Identity, Homo sapiens)"	K562-RFX3_SRA012198	Misc	HOMER	M06949_1.94d	
ENSG00000087903	RFX2	"Inferred - RFX3 (91% AA Identity, Homo sapiens)"	RFX3_dimer	HT-SELEX	Jolma2010	M06409_1.94d	
ENSG00000087903	RFX2	"Inferred - RFX3 (91% AA Identity, Homo sapiens)"	RFX3_eDBD_HT-SELEX_1	HT-SELEX	Yin2017	M09943_1.94d	
ENSG00000087903	RFX2	"Inferred - RFX3 (91% AA Identity, Homo sapiens)"	RFX3_eDBD_HT-SELEX_2	HT-SELEX	Yin2017	M09944_1.94d	
ENSG00000087903	RFX2	"Inferred - RFX3 (91% AA Identity, Homo sapiens)"	RFX3_eDBD_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09945_1.94d	
ENSG00000087903	RFX2	"Inferred - RFX3 (91% AA Identity, Homo sapiens)"	RFX3_eDBD_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09946_1.94d	
ENSG00000087903	RFX2	"Inferred - RFX3 (91% AA Identity, Homo sapiens)"	RFX3_f1	Misc	HocoMoco	M06754_1.94d	
ENSG00000087903	RFX2	"Inferred - Rfx3 (91% AA Identity, Mus musculus)"	Rfx3_3961	PBM	Badis09	M02101_1.94d	
ENSG00000087903	RFX2	"Inferred - RFX4 (60% AA Identity, Cavia porcellus)"	pTH9249	PBM	Zoo_01	M02096_1.94d	
ENSG00000087903	RFX2	"Inferred - RFX4 (60% AA Identity, Homo sapiens)"	RFX4_eDBD_HT-SELEX	HT-SELEX	Yin2017	M09100_1.94d	
ENSG00000087903	RFX2	"Inferred - RFX4 (60% AA Identity, Homo sapiens)"	RFX4_eDBD_Methyl-HT-SELEX	Methyl-HT-SELEX	Yin2017	M09101_1.94d	
ENSG00000087903	RFX2	"Inferred - Rfx4 (60% AA Identity, Mus musculus)"	Rfx4_3761	PBM	Badis09	M02098_1.94d	
ENSG00000087903	RFX2	"Inferred - Sjc_0102030 (76% AA Identity, Schistosoma japonicum)"	pTH9285	PBM	Zoo_01	M02109_1.94d	
ENSG00000087903	RFX2	"Inferred - XP_002157607.1 (75% AA Identity, Hydra magnipapillata)"	pTH9199	PBM	Zoo_01	M02110_1.94d	
ENSG00000080298	RFX3	Direct	K562-RFX3_SRA012198	Misc	HOMER	M06949_1.94d	
ENSG00000080298	RFX3	Direct	RFX3_1	HT-SELEX	Jolma2013	M06050_1.94d	TRUE
ENSG00000080298	RFX3	Direct	RFX3_2	HT-SELEX	Jolma2013	M06051_1.94d	
ENSG00000080298	RFX3	Direct	RFX3_dimer	HT-SELEX	Jolma2010	M06409_1.94d	
ENSG00000080298	RFX3	Direct	RFX3_eDBD_HT-SELEX_1	HT-SELEX	Yin2017	M09943_1.94d	
ENSG00000080298	RFX3	Direct	RFX3_eDBD_HT-SELEX_2	HT-SELEX	Yin2017	M09944_1.94d	
ENSG00000080298	RFX3	Direct	RFX3_eDBD_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09945_1.94d	
ENSG00000080298	RFX3	Direct	RFX3_eDBD_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09946_1.94d	
ENSG00000080298	RFX3	Direct	RFX3_f1	Misc	HocoMoco	M06754_1.94d	
ENSG00000080298	RFX3	"Inferred - daf-19 (65% AA Identity, Caenorhabditis elegans)"	pTH10021	PBM	CEPD	M02107_1.94d	
ENSG00000080298	RFX3	"Inferred - G4VLF2_SCHMA (77% AA Identity, Schistosoma mansoni)"	pTH8587	PBM	Zoo_01	M02104_1.94d	
ENSG00000080298	RFX3	"Inferred - GB41876 (67% AA Identity, Apis mellifera)"	pTH9226	PBM	Zoo_01	M02105_1.94d	
ENSG00000080298	RFX3	"Inferred - PHUM046580 (78% AA Identity, Pediculus humanus)"	pTH9278	PBM	Zoo_01	M02106_1.94d	
ENSG00000080298	RFX3	"Inferred - Rfx (62% AA Identity, Drosophila melanogaster)"	Rfx_1	HT-SELEX	Nitta2015	M07484_1.94d	
ENSG00000080298	RFX3	"Inferred - Rfx (62% AA Identity, Drosophila melanogaster)"	Rfx_2	HT-SELEX	Nitta2015	M07485_1.94d	
ENSG00000080298	RFX3	"Inferred - Rfx (62% AA Identity, Drosophila melanogaster)"	Rfx_3	HT-SELEX	Nitta2015	M07486_1.94d	
ENSG00000080298	RFX3	"Inferred - Rfx (62% AA Identity, Drosophila melanogaster)"	Rfx_4	HT-SELEX	Nitta2015	M07487_1.94d	
ENSG00000080298	RFX3	"Inferred - Rfx (62% AA Identity, Drosophila melanogaster)"	Rfx_5	HT-SELEX	Nitta2015	M07488_1.94d	
ENSG00000080298	RFX3	"Inferred - RFX1 (80% AA Identity, Anolis carolinensis)"	pTH9223	PBM	Zoo_01	M02095_1.94d	
ENSG00000080298	RFX3	"Inferred - RFX1 (80% AA Identity, Homo sapiens)"	RFX1_eDBD_HT-SELEX	HT-SELEX	Yin2017	M09096_1.94d	
ENSG00000080298	RFX3	"Inferred - RFX1 (80% AA Identity, Homo sapiens)"	RFX1_eDBD_Methyl-HT-SELEX	Methyl-HT-SELEX	Yin2017	M09097_1.94d	
ENSG00000080298	RFX3	"Inferred - RFX1 (80% AA Identity, Homo sapiens)"	RFX1_f1	Misc	HocoMoco	M06752_1.94d	
ENSG00000080298	RFX3	"Inferred - RFX1 (80% AA Identity, Homo sapiens)"	V$EFC_Q6	Transfac	Transfac	M03934_1.94d	
ENSG00000080298	RFX3	"Inferred - RFX1 (80% AA Identity, Homo sapiens)"	V$RFX1_01	Transfac	Transfac	M04646_1.94d	
ENSG00000080298	RFX3	"Inferred - RFX1 (80% AA Identity, Homo sapiens)"	V$RFX1_02	Transfac	Transfac	M04647_1.94d	
ENSG00000080298	RFX3	"Inferred - RFX1 (80% AA Identity, Homo sapiens)"	V$RFX1_Q6	Transfac	Transfac	M04648_1.94d	
ENSG00000080298	RFX3	"Inferred - Rfx1 (80% AA Identity, Mus musculus)"	MA0509.1	ChIP-seq	JASPAR	M03047_1.94d	
ENSG00000080298	RFX3	"Inferred - rfx1a (80% AA Identity, Tetraodon nigroviridis)"	pTH9385	PBM	Zoo_01	M02103_1.94d	
ENSG00000080298	RFX3	"Inferred - RFX2 (69% AA Identity, Mus musculus)"	RFX2	SMiLE-seq	Isakova2017	M10285_1.94d	
ENSG00000080298	RFX3	"Inferred - RFX2 (70% AA Identity, Homo sapiens)"	LoVo-RFX2_GSE49402	Misc	HOMER	M06948_1.94d	
ENSG00000080298	RFX3	"Inferred - RFX2 (70% AA Identity, Homo sapiens)"	MA0600.2	SELEX	JASPAR	M03130_1.94d	
ENSG00000080298	RFX3	"Inferred - RFX2 (70% AA Identity, Homo sapiens)"	RFX2_eDBD_HT-SELEX	HT-SELEX	Yin2017	M09098_1.94d	
ENSG00000080298	RFX3	"Inferred - RFX2 (70% AA Identity, Homo sapiens)"	RFX2_eDBD_Methyl-HT-SELEX	Methyl-HT-SELEX	Yin2017	M09099_1.94d	
ENSG00000080298	RFX3	"Inferred - RFX2 (70% AA Identity, Homo sapiens)"	RFX2_f1	Misc	HocoMoco	M06753_1.94d	
ENSG00000080298	RFX3	"Inferred - RFX2 (91% AA Identity, Homo sapiens)"	pTH9194	PBM	Zoo_01	M02097_1.94d	
ENSG00000080298	RFX3	"Inferred - RFX2 (91% AA Identity, Ornithorhynchus anatinus)"	pTH9269	PBM	Zoo_01	M02102_1.94d	
ENSG00000080298	RFX3	"Inferred - Rfx3 (94% AA Identity, Mus musculus)"	Rfx3_3961	PBM	Badis09	M02101_1.94d	
ENSG00000080298	RFX3	"Inferred - RFX4 (61% AA Identity, Cavia porcellus)"	pTH9249	PBM	Zoo_01	M02096_1.94d	
ENSG00000080298	RFX3	"Inferred - RFX4 (61% AA Identity, Homo sapiens)"	RFX4_eDBD_HT-SELEX	HT-SELEX	Yin2017	M09100_1.94d	
ENSG00000080298	RFX3	"Inferred - RFX4 (61% AA Identity, Homo sapiens)"	RFX4_eDBD_Methyl-HT-SELEX	Methyl-HT-SELEX	Yin2017	M09101_1.94d	
ENSG00000080298	RFX3	"Inferred - Rfx4 (61% AA Identity, Mus musculus)"	Rfx4_3761	PBM	Badis09	M02098_1.94d	
ENSG00000080298	RFX3	"Inferred - Sjc_0102030 (76% AA Identity, Schistosoma japonicum)"	pTH9285	PBM	Zoo_01	M02109_1.94d	
ENSG00000080298	RFX3	"Inferred - XP_002157607.1 (62% AA Identity, Hydra magnipapillata)"	pTH9199	PBM	Zoo_01	M02110_1.94d	
ENSG00000111783	RFX4	Direct	RFX4_1	HT-SELEX	Jolma2013	M06052_1.94d	TRUE
ENSG00000111783	RFX4	Direct	RFX4_2	HT-SELEX	Jolma2013	M06053_1.94d	
ENSG00000111783	RFX4	Direct	RFX4_eDBD_HT-SELEX	HT-SELEX	Yin2017	M09100_1.94d	
ENSG00000111783	RFX4	Direct	RFX4_eDBD_Methyl-HT-SELEX	Methyl-HT-SELEX	Yin2017	M09101_1.94d	
ENSG00000111783	RFX4	"Inferred - daf-19 (56% AA Identity, Caenorhabditis elegans)"	pTH10021	PBM	CEPD	M02107_1.94d	
ENSG00000111783	RFX4	"Inferred - G4VLF2_SCHMA (56% AA Identity, Schistosoma mansoni)"	pTH8587	PBM	Zoo_01	M02104_1.94d	
ENSG00000111783	RFX4	"Inferred - GB41876 (65% AA Identity, Apis mellifera)"	pTH9226	PBM	Zoo_01	M02105_1.94d	
ENSG00000111783	RFX4	"Inferred - PHUM046580 (58% AA Identity, Pediculus humanus)"	pTH9278	PBM	Zoo_01	M02106_1.94d	
ENSG00000111783	RFX4	"Inferred - Rfx (60% AA Identity, Drosophila melanogaster)"	Rfx_1	HT-SELEX	Nitta2015	M07484_1.94d	
ENSG00000111783	RFX4	"Inferred - Rfx (60% AA Identity, Drosophila melanogaster)"	Rfx_2	HT-SELEX	Nitta2015	M07485_1.94d	
ENSG00000111783	RFX4	"Inferred - Rfx (60% AA Identity, Drosophila melanogaster)"	Rfx_3	HT-SELEX	Nitta2015	M07486_1.94d	
ENSG00000111783	RFX4	"Inferred - Rfx (60% AA Identity, Drosophila melanogaster)"	Rfx_4	HT-SELEX	Nitta2015	M07487_1.94d	
ENSG00000111783	RFX4	"Inferred - Rfx (60% AA Identity, Drosophila melanogaster)"	Rfx_5	HT-SELEX	Nitta2015	M07488_1.94d	
ENSG00000111783	RFX4	"Inferred - RFX1 (58% AA Identity, Anolis carolinensis)"	pTH9223	PBM	Zoo_01	M02095_1.94d	
ENSG00000111783	RFX4	"Inferred - RFX1 (58% AA Identity, Homo sapiens)"	RFX1_eDBD_HT-SELEX	HT-SELEX	Yin2017	M09096_1.94d	
ENSG00000111783	RFX4	"Inferred - RFX1 (58% AA Identity, Homo sapiens)"	RFX1_eDBD_Methyl-HT-SELEX	Methyl-HT-SELEX	Yin2017	M09097_1.94d	
ENSG00000111783	RFX4	"Inferred - RFX1 (58% AA Identity, Homo sapiens)"	RFX1_f1	Misc	HocoMoco	M06752_1.94d	
ENSG00000111783	RFX4	"Inferred - RFX1 (58% AA Identity, Homo sapiens)"	V$EFC_Q6	Transfac	Transfac	M03934_1.94d	
ENSG00000111783	RFX4	"Inferred - RFX1 (58% AA Identity, Homo sapiens)"	V$RFX1_01	Transfac	Transfac	M04646_1.94d	
ENSG00000111783	RFX4	"Inferred - RFX1 (58% AA Identity, Homo sapiens)"	V$RFX1_02	Transfac	Transfac	M04647_1.94d	
ENSG00000111783	RFX4	"Inferred - RFX1 (58% AA Identity, Homo sapiens)"	V$RFX1_Q6	Transfac	Transfac	M04648_1.94d	
ENSG00000111783	RFX4	"Inferred - Rfx1 (58% AA Identity, Mus musculus)"	MA0509.1	ChIP-seq	JASPAR	M03047_1.94d	
ENSG00000111783	RFX4	"Inferred - rfx1a (58% AA Identity, Tetraodon nigroviridis)"	pTH9385	PBM	Zoo_01	M02103_1.94d	
ENSG00000111783	RFX4	"Inferred - RFX2 (56% AA Identity, Homo sapiens)"	pTH9194	PBM	Zoo_01	M02097_1.94d	
ENSG00000111783	RFX4	"Inferred - RFX2 (56% AA Identity, Ornithorhynchus anatinus)"	pTH9269	PBM	Zoo_01	M02102_1.94d	
ENSG00000111783	RFX4	"Inferred - RFX2 (60% AA Identity, Homo sapiens)"	LoVo-RFX2_GSE49402	Misc	HOMER	M06948_1.94d	
ENSG00000111783	RFX4	"Inferred - RFX2 (60% AA Identity, Homo sapiens)"	MA0600.2	SELEX	JASPAR	M03130_1.94d	
ENSG00000111783	RFX4	"Inferred - RFX2 (60% AA Identity, Homo sapiens)"	RFX2_eDBD_HT-SELEX	HT-SELEX	Yin2017	M09098_1.94d	
ENSG00000111783	RFX4	"Inferred - RFX2 (60% AA Identity, Homo sapiens)"	RFX2_eDBD_Methyl-HT-SELEX	Methyl-HT-SELEX	Yin2017	M09099_1.94d	
ENSG00000111783	RFX4	"Inferred - RFX2 (60% AA Identity, Homo sapiens)"	RFX2_f1	Misc	HocoMoco	M06753_1.94d	
ENSG00000111783	RFX4	"Inferred - RFX2 (60% AA Identity, Mus musculus)"	RFX2	SMiLE-seq	Isakova2017	M10285_1.94d	
ENSG00000111783	RFX4	"Inferred - Rfx3 (57% AA Identity, Mus musculus)"	Rfx3_3961	PBM	Badis09	M02101_1.94d	
ENSG00000111783	RFX4	"Inferred - RFX3 (61% AA Identity, Homo sapiens)"	K562-RFX3_SRA012198	Misc	HOMER	M06949_1.94d	
ENSG00000111783	RFX4	"Inferred - RFX3 (61% AA Identity, Homo sapiens)"	RFX3_dimer	HT-SELEX	Jolma2010	M06409_1.94d	
ENSG00000111783	RFX4	"Inferred - RFX3 (61% AA Identity, Homo sapiens)"	RFX3_eDBD_HT-SELEX_1	HT-SELEX	Yin2017	M09943_1.94d	
ENSG00000111783	RFX4	"Inferred - RFX3 (61% AA Identity, Homo sapiens)"	RFX3_eDBD_HT-SELEX_2	HT-SELEX	Yin2017	M09944_1.94d	
ENSG00000111783	RFX4	"Inferred - RFX3 (61% AA Identity, Homo sapiens)"	RFX3_eDBD_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09945_1.94d	
ENSG00000111783	RFX4	"Inferred - RFX3 (61% AA Identity, Homo sapiens)"	RFX3_eDBD_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09946_1.94d	
ENSG00000111783	RFX4	"Inferred - RFX3 (61% AA Identity, Homo sapiens)"	RFX3_f1	Misc	HocoMoco	M06754_1.94d	
ENSG00000111783	RFX4	"Inferred - Rfx4 (100% AA Identity, Mus musculus)"	Rfx4_3761	PBM	Badis09	M02098_1.94d	
ENSG00000111783	RFX4	"Inferred - RFX4 (98% AA Identity, Cavia porcellus)"	pTH9249	PBM	Zoo_01	M02096_1.94d	
ENSG00000111783	RFX4	"Inferred - Sjc_0102030 (55% AA Identity, Schistosoma japonicum)"	pTH9285	PBM	Zoo_01	M02109_1.94d	
ENSG00000111783	RFX4	"Inferred - XP_002157607.1 (64% AA Identity, Hydra magnipapillata)"	pTH9199	PBM	Zoo_01	M02110_1.94d	
ENSG00000143390	RFX5	Direct	GM12878-Rfx5_GSE31477	Misc	HOMER	M06950_1.94d	
ENSG00000143390	RFX5	Direct	GM12878_RFX5_Stanford	ChIP-seq	ENCODE	M05315_1.94d	
ENSG00000143390	RFX5	Direct	H1-hESC_RFX5_Stanford	ChIP-seq	ENCODE	M05349_1.94d	
ENSG00000143390	RFX5	Direct	HeLa-S3_RFX5_Stanford	ChIP-seq	ENCODE	M05385_1.94d	
ENSG00000143390	RFX5	Direct	HepG2_RFX5_Stanford	ChIP-seq	ENCODE	M05414_1.94d	
ENSG00000143390	RFX5	Direct	MA0510.2	SELEX	JASPAR	M03048_1.94d	
ENSG00000143390	RFX5	Direct	RFX5_1	HT-SELEX	Jolma2013	M06054_1.94d	
ENSG00000143390	RFX5	Direct	RFX5_2	HT-SELEX	Jolma2013	M06055_1.94d	TRUE
ENSG00000143390	RFX5	Direct	RFX5_3	HT-SELEX	Jolma2013	M06056_1.94d	
ENSG00000143390	RFX5	Direct	RFX5_eDBD_HT-SELEX_1	HT-SELEX	Yin2017	M09947_1.94d	
ENSG00000143390	RFX5	Direct	RFX5_eDBD_HT-SELEX_2	HT-SELEX	Yin2017	M09948_1.94d	
ENSG00000143390	RFX5	Direct	RFX5_eDBD_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09949_1.94d	
ENSG00000143390	RFX5	Direct	RFX5_eDBD_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09950_1.94d	
ENSG00000143390	RFX5	Direct	V$RFX5_03	Transfac	Transfac	M04649_1.94d	
ENSG00000143390	RFX5	Direct	V$RFX5_05	Transfac	Transfac	M04650_1.94d	
ENSG00000143390	RFX5	"Inferred - RFX7 (58% AA Identity, Homo sapiens)"	RFX7_eDBD_HT-SELEX	HT-SELEX	Yin2017	M09102_1.94d	
ENSG00000143390	RFX5	"Inferred - RFX7 (58% AA Identity, Homo sapiens)"	RFX7_eDBD_Methyl-HT-SELEX	Methyl-HT-SELEX	Yin2017	M09103_1.94d	
ENSG00000143390	RFX5	"Inferred - Rfx7 (58% AA Identity, Mus musculus)"	Rfxdc2_3516	PBM	Badis09	M02100_1.94d	
ENSG00000143390	RFX5	"Inferred - Rfx7 (58% AA Identity, Mus musculus)"	pTH3516	PBM	DREAM_contest	M02099_1.94d	
ENSG00000185002	RFX6	"Inferred - daf-19 (55% AA Identity, Caenorhabditis elegans)"	pTH10021	PBM	CEPD	M02107_1.94d	
ENSG00000185002	RFX6	"Inferred - G4VLF2_SCHMA (60% AA Identity, Schistosoma mansoni)"	pTH8587	PBM	Zoo_01	M02104_1.94d	
ENSG00000185002	RFX6	"Inferred - GB41876 (59% AA Identity, Apis mellifera)"	pTH9226	PBM	Zoo_01	M02105_1.94d	
ENSG00000185002	RFX6	"Inferred - PHUM046580 (62% AA Identity, Pediculus humanus)"	pTH9278	PBM	Zoo_01	M02106_1.94d	
ENSG00000185002	RFX6	"Inferred - Rfx (58% AA Identity, Drosophila melanogaster)"	Rfx_1	HT-SELEX	Nitta2015	M07484_1.94d	
ENSG00000185002	RFX6	"Inferred - Rfx (58% AA Identity, Drosophila melanogaster)"	Rfx_2	HT-SELEX	Nitta2015	M07485_1.94d	
ENSG00000185002	RFX6	"Inferred - Rfx (58% AA Identity, Drosophila melanogaster)"	Rfx_3	HT-SELEX	Nitta2015	M07486_1.94d	
ENSG00000185002	RFX6	"Inferred - Rfx (58% AA Identity, Drosophila melanogaster)"	Rfx_4	HT-SELEX	Nitta2015	M07487_1.94d	
